query_number,query,intent_number,action,target,intent_text,rank,tool_name,score,normalized_rank,normalized_score,knee_distance,gap,gap_percent,is_knee
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,56,office_word_mcp_server_api_get_document_outline,0.451171875,0.45454545454545453,0.41317365269461076,0.09353671629196031,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,57,github_mcp_server_get_me,0.44921875,0.4628099173553719,0.4091816367265469,0.09051564015782668,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,58,office_word_mcp_server_api_copy_document,0.447265625,0.47107438016528924,0.405189620758483,0.08749456402369296,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,59,railway_tools_database_list_types,0.447265625,0.4793388429752066,0.405189620758483,0.08165070632793639,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,60,supabase_mcp_update_database_table_data,0.4453125,0.48760330578512395,0.40119760479041916,0.07862963019380276,0.00390625,0.5291005291005291,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,61,quest_studio_file_storage_get_storage_usage,0.44140625,0.49586776859504134,0.3932135728542914,0.078431335621292,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,62,railway_tools_service_create_from_repo,0.44140625,0.5041322314049587,0.3932135728542914,0.07258747792553542,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,63,github_mcp_server_get_commit,0.439453125,0.512396694214876,0.38922155688622756,0.06956640179140187,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,64,quest_studio_file_storage_query_files,0.4375,0.5206611570247934,0.3852295409181637,0.06654532565726816,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,65,github_mcp_server_create_or_update_file,0.4375,0.5289256198347108,0.3852295409181637,0.06070146796151159,0.00390625,0.5291005291005291,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,66,project_management_tools_create_team,0.43359375,0.5371900826446281,0.3772455089820359,0.060503173389000894,0.005859375,0.7936507936507936,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,67,github_mcp_server_search_repositories,0.427734375,0.5454545454545454,0.3652694610778443,0.06312766037811314,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,68,office_word_mcp_server_api_get_document_text,0.427734375,0.5537190082644629,0.3652694610778443,0.05728380268235649,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,69,supabase_mcp_insert_table_data,0.42578125,0.5619834710743802,0.36127744510978044,0.05426272654822287,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,70,github_mcp_server_get_file_contents,0.423828125,0.5702479338842975,0.35728542914171657,0.051241650414089235,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,71,quest_studio_file_storage_get_file,0.421875,0.5785123966942148,0.3532934131736527,0.0482205742799556,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,72,office_word_mcp_server_api_create_word_document,0.421875,0.5867768595041323,0.3532934131736527,0.042376716584198955,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,73,carrot_mcp_server_api_list_leave_application,0.419921875,0.5950413223140496,0.34930139720558884,0.03935564045006532,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,74,sharepoint_tools_create_txt_file_in_sharepoint,0.419921875,0.6033057851239669,0.34930139720558884,0.03351178275430875,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,75,gmail_tools_get_google_emails,0.419921875,0.6115702479338843,0.34930139720558884,0.02766792505855218,0.00390625,0.5291005291005291,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,76,railway_tools_service_restart,0.416015625,0.6198347107438017,0.3413173652694611,0.02746963048604141,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,77,railway_tools_service_update,0.4140625,0.628099173553719,0.3373253493013972,0.024448554351907858,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,78,quest_studio_file_storage_get_file_content,0.412109375,0.6363636363636364,0.3333333333333333,0.021427478217774146,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,79,office_word_mcp_server_api_find_text_in_document,0.41015625,0.6446280991735537,0.32934131736526945,0.018406402083640593,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,80,office_word_mcp_server_api_merge_doucments,0.41015625,0.6528925619834711,0.32934131736526945,0.012562544387883866,0.00390625,0.5291005291005291,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,81,github_mcp_server_merge_pull_request,0.40625,0.6611570247933884,0.3213572854291417,0.012364249815373174,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,82,github_mcp_server_update_pull_request,0.404296875,0.6694214876033058,0.31736526946107785,0.009343173681239622,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,83,project_management_tools_create_project,0.40234375,0.6776859504132231,0.313373253493014,0.006322097547105912,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,84,office_word_mcp_server_api_search_replace,0.400390625,0.6859504132231405,0.3093812375249501,0.003301021412972203,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,85,office_word_mcp_server_api_delete_document,0.400390625,0.6942148760330579,0.3093812375249501,0.002542836282784368,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,86,railway_tools_service_create_from_image,0.3984375,0.7024793388429752,0.30538922155688625,0.005563912416917921,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,87,office_word_mcp_server_api_add_table,0.3984375,0.7107438016528925,0.30538922155688625,0.011407770112674492,0.00390625,0.5291005291005291,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,88,project_management_tools_update_project,0.39453125,0.71900826446281,0.29740518962075846,0.01160606468518534,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,89,office_word_mcp_server_api_convert_to_pdf,0.39453125,0.7272727272727273,0.29740518962075846,0.017449922380941753,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,90,outlook_mail_management_search_outlook_mail,0.392578125,0.7355371900826446,0.2934131736526946,0.020470998515075466,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,91,github_mcp_server_create_pull_request,0.392578125,0.743801652892562,0.2934131736526946,0.026314856210832037,0.00390625,0.5291005291005291,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,92,office_word_mcp_server_api_get_paragraph_text_from_document,0.388671875,0.7520661157024794,0.28542914171656686,0.026513150783342883,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,93,railway_tools_volume_delete,0.388671875,0.7603305785123967,0.28542914171656686,0.032357008479099295,0.00390625,0.5291005291005291,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,94,outlook_mail_management_get_email_messages,0.384765625,0.768595041322314,0.2774451097804391,0.03255530305160999,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,95,office_word_mcp_server_api_add_picture,0.3828125,0.7768595041322314,0.27345309381237526,0.035576379185743696,0.005859375,0.7936507936507936,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,96,carrot_mcp_server_api_update_leave_application,0.376953125,0.7851239669421488,0.26147704590818366,0.03295189219663153,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,97,project_management_tools_delete_project,0.376953125,0.7933884297520661,0.26147704590818366,0.0387957498923881,0.0,0.0,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,98,carrot_mcp_server_api_create_leave_application,0.376953125,0.8016528925619835,0.26147704590818366,0.04463960758814467,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,99,office_word_mcp_server_api_add_page_break,0.375,0.8099173553719008,0.25748502994011974,0.047660683722278226,0.005859375,0.7936507936507936,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,100,web_search_tools_web_search,0.369140625,0.8181818181818182,0.24550898203592814,0.04503619673316605,0.001953125,0.26455026455026454,False
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,101,office_word_mcp_server_api_add_paragraph,0.3671875,0.8264462809917356,0.24151696606786427,0.048057272867299765,0.0,0.0,False
